"","NF48_NF59","NF59_NF66"
"cebpd.S",2.54926321297982,1.70370752404296
"sfpq.L",2.47924399044219,0.914122098083333
"khsrp.S",2.42734208227788,0.204758100009705
"znf326.S",2.36142152903029,0.519726694728833
"atf3.L",2.33189057915791,1.26686511757588
"cebpz.L",2.17572101286905,0.0999105272883955
"jund.L",1.88982024245635,0.587923990576901
"tcf25.L",1.83290922654232,0.333110581387845
"phb.L",1.83252968666966,0.0318772651606067
"csde1.L",1.81385267418293,0.653773789646295
"nr1d1.L",1.7812102411756,0.515809595288457
"fosl2.L",1.76913168875624,0.811726897681561
"six1.L",1.71888615461355,2.58899077440565
"junb.S",1.69902451416323,1.05901533525913
"fosl1.S",1.59782305315171,0.199183956129149
"tcf7l1.L",1.59177253484184,0.989020706714405
"purb.L",1.5595066018954,0.5617540184446
"purb.S",1.5413318089985,0.672790326695655
"zmiz2.S",1.48309467760054,0.708957787659584
"znf326.L",1.41932959071783,0.0425731469850675
"id2.S",1.34079022375311,0.865191682404698
"ubtf.L",1.29856898912325,0.299442962197233
"foxo3.L",1.22979270664227,0.963322147478464
"zic1.L",1.22353411052932,2.40749348846664
"fosl2.S",1.22331993068933,0.272524110861172
"zbtb18.S",1.18711346347806,0.212932365332562
"baz2b.S",1.14721674037501,0.735957885735858
"hes4.L",1.07524141106537,1.37179562352302
"smarce1.L",1.0633541030609,0.0592712493766862
"tsc22d3.L",0.959347010063831,0.68960178873358
"dnajc1.L",0.904313925062793,0.27511516318386
"rela.L",0.897537925578161,0.338425875086193
"erf.L",0.853751751972944,0.276484826298864
"six1.S",0.752328158152731,2.41483840645519
"foxk2.S",0.748066202959332,0.488546958150198
"nfe2l2.L",0.7178136676109,0.174184676967392
"hoxc10.S",0.714195788496659,3.35745380432798
"dnajc1.S",0.660298309480991,0.0920656090897338
"tfe3.S",0.630439421715063,0.19557398049795
"bcl6.S",0.626274582925487,1.09711885460126
"tgif1.L",0.601301127401982,0.179592779838446
"id4.S",0.599914376012684,2.09802086561338
"pura.L",0.580630166572673,0.134085941190785
"znf423.L",0.528820560012696,0.489893011135851
"zic1.S",0.498020309082072,1.14245215636185
"mlx.L",0.45537775656768,0.0283854320029802
"prdm2.L",0.428370376220718,0.274818988353731
"setbp1.S",0.412814844575044,0.21947184697427
"srebf1.S",0.373918283462103,0.0343785466256
"nfe2l1.L",0.368417343689521,0
"bhlhe40.L",0.363057172982266,0.0500233445282621
"id2.L",0.360918550531668,0.0568358890334971
"csrnp1.L",0.358195357665419,0.0854845648503465
"klf15.L",0.352032101167479,0.304162247281144
"tgif1.S",0.351004614267568,0.253951901911712
"nfe2l1.S",0.330140638521803,0.00110762899186522
"mycn.L",0.32875009385269,0
"znf644.S",0.318160763130023,0.111292113490752
