"","NF48_NF54","NF54_NF59","NF59_NF66"
"ubtf.S",1.88869432416463,1.24025427486225,0.558039437941994
"rela.L",1.88697965406238,1.94612342583191,1.42128130150504
"gmeb1.S",1.70429068603437,2.83471091444151,2.87193781228347
"junb.L",1.68543657927143,2.38814182742523,0.233593360472582
"arid2.L",1.68421080115243,1.19379177640665,0.960505776087508
"gpbp1l1.L",1.60400987154957,0.65154984024716,1.3816863363883
"nfe2l1.L",1.55115832005347,0.396074760528146,0
"dnajc1.L",1.51045496076875,0.275682778714268,0.183985083951285
"arid3a.L",1.49434448594604,1.66578888581824,6.69632584134641
"nfe2l1.S",1.49023556326497,0.43741950867017,0.129138111292986
"tfb1m.L",1.40862036829351,1.18256464002558,1.82211998099137
"pura.L",1.38399763779469,0.974866004117488,0.429824014364814
"max.L",1.37225650404571,1.13407613971478,1.07910980406499
"mlx.S",1.28852991676308,0.924061636338926,0.515633291577191
"cebpg.L",1.25991173395436,0.146626461260862,0.00348450927554955
"nr1d1.L",1.23059911166475,1.30727159420063,0.227699714064336
"znf326.L",1.19154794757594,1.20408846366205,0.278748406763156
"zfp36.S",1.18709850374419,0,0
"znf622.S",1.17371655559502,1.03510828679215,0.392394129067197
"nkrf.L",1.15822741807252,0.819750631953024,1.61338619376744
"runx1.L",1.10961359809475,7.11320065059019,1.0153753997529
"arnt.S",1.10306678696368,0.546706587440582,1.19176910360133
"zbtb17.L",1.08128176069019,0.631640036863419,0.966479326283446
"hsf2.L",1.06348135602857,0.880910312766753,1.09457400775655
"sp1.L",1.03723417383381,0.985050277492632,0.522482993511434
"purb.S",1.02433459227714,1.01250953989479,0.305833274623883
"nfe2l2.L",0.986522143047579,2.25354958479974,1.07223728495755
"tfdp1.L",0.967709996293126,2.88132255255266,1.68903432546663
"baz2a.L",0.943796026026466,1.30730672243853,1.50208101856206
"hmg20a.L",0.941276542606051,0.531296329803666,1.086191075785
"ybx2.S",0.883674164450139,2.01423807604882,0.293222533266586
"hif1a.S",0.845974096547538,1.55384236193286,0.989200635918751
"cdc5l.L",0.758195751201989,1.19841686341436,1.11580463886878
"gatad1.L",0.751344151251515,1.37777698513114,0.908766937557548
"maff.L",0.652557864884653,1.3503346209218,0.134742548661234
"rfx1.S",0.64702069409457,0.774484148125506,1.5438348230667
"irf2.L",0.601841558281789,0.335322628255352,1.11321585171539
"zbtb45.S",0.585093461060266,1.13269139624052,2.79059527341567
"jund.S",0.53147061021915,1.51925458195278,0.103841807555251
"znf276.S",0.521985014905767,0.972142274663033,1.80055762823744
