"","NF48_NF54","NF54_NF59","NF59_NF66"
"ahr.L",0.408765400321028,1.63553146222861,2.26596978505417
"klf10.S",0.388429340141211,0.793890927456928,1.35943245526008
"carhsp1.L",0.145314763137303,0.296675004088101,1.47488836038701
"tef.L",0.131018008024155,0.137190409196193,1.33712135384909
"hes4.S",0.101493628967254,1.11904597926108,0.337647865482452
"tbx1.L",0.0450537490625941,0.0148277838159186,1.19897087358934
"smarca1.L",0.018931134252105,0.109124922784249,1.36308628353209
"ebf3.S",0,0,1.49715565065432
"hoxb6.S",0,0,4.146174550758
"irx3.S",0,0,2.56488288037053
"kank1.S",0,0,1.17220452734731
"tbx1.S",0,0,1.66801204460374
