"","NF48_NF54","NF54_NF59","NF59_NF66"
"cebpb.S",1.4102086656513,2.20985326179474,0.644784179786785
"cebpd.L",1.39372555776541,5.29329609275423,2.96503475307014
"nfe2l3.S",1.38426351772496,0.365324031674741,0
"pura.L",1.35883975137051,1.36649749820769,1.11442491481003
"znf326.S",1.33766444435274,2.69845982743936,2.0312945682032
"prdm1.S",1.32951045608987,0,0
"cebpd.S",1.31962959176008,1.53873607889211,0.106306582338723
"ubtf.L",1.27742489469565,1.70212437786925,0.625612672373883
"lyar.S",1.26341522439158,1.30534025530926,0.226925136076352
"myc.S",1.21583038458516,1.74314361460612,0.0114754954723421
"irf1.L",1.214660472884,1.44958339800595,1.15288345475671
"fos.L",1.18470919884324,2.70284873357762,0.951116401636182
"etv6.L",1.15954430229254,0.525344297233534,0.515733462381295
"sfpq.L",1.14697295101549,2.95470747768349,2.75341659268926
"dnajc1.L",1.14617810525597,1.03228749846617,0.969314580331367
"tcf25.L",1.14167114169999,2.30975001852481,1.92497668130052
"lrrfip2.L",1.10446546505723,1.03080033550914,0.565765628608427
"znf605.S",1.06645355376213,0.687667831990453,0.438293163547992
"fosl1.L",1.04279617272899,0.546016219639822,0.400366578248755
"mitf.S",1.02512423747244,0.338737079270651,0.320447126017105
"stat5b.L",0.959235673697612,1.02049573998256,0.810310102970801
"fos.S",0.858287299557055,1.48625709446281,0.12067293186195
"khsrp.S",0.823134241990985,2.33848675456887,3.17830591565839
"nfkb1.L",0.795455760428484,0.983077688191483,3.18570542776931
"atf1.S",0.783510796823828,1.96002826481957,1.57875660632975
"arid3a.L",0.77420518351566,1.67681692047415,0.726653956409403
"rfxank.S",0.682252010341128,1.56439511626513,2.27664941381127
"mtf1.L",0.63760253401713,1.43998377728265,1.50780545651513
"dnajc21.L",0.612521764627915,1.6151383026299,1.47556114772217
"runx3.L",0.567977952582717,2.27827835084531,1.69149418423079
"blzf1.S",0.515217435275916,0.97493823922813,1.15093977435641
"ppard.S",0.46129988895331,0.994280197713661,3.05610162745516
"nkrf.S",0.44421376451457,0.717893686823406,3.15438493904769
"cebpz.S",0.416251590659291,1.22726938425299,0.775736711865167
"smad7.S",0.393341332397612,1.20893862445538,1.60398818601848
"znf384.L",0.388803417284025,0.618674228969986,1.13809327407622
"jarid2.L",0.350999887473535,1.7332088685543,7.52526819861151
"irf5.S",0.338868861433075,0.230545616184406,1.24883675022502
"nfatc3.S",0.264172952367496,0.856633085780162,1.91382482953497
"yy1.S",0.182549807845404,0.204889608274214,1.01930969921967
"klf11.L",0.158634831059564,0.316262796764961,1.5602823638971
"foxk2.L",0.157945191048614,1.28283596083277,0.971781814578816
"znf609.L",0.124626955115226,0.749766141089899,1.94813470474441
"smad7.L",0.122866460093488,1.43176404125866,0.825894375452688
"zhx2.S",0.115981405144372,0.597080811184959,3.00659949419633
"zbtb14.L",0.00511314588679998,0.0165597498022904,1.13511837150258
"cux1.L",0,0,1.17674298330224
"zbtb2.S",0,0,1.26092134876724
