"","NF48_NF54","NF54_NF59","NF59_NF66"
"sfpq.L",5.75850261602359,2.97095973435151,1.80830247481301
"arnt2.S",5.53516396238219,2.83837850891467,0
"prdm8.S",5.37556709484075,0,0
"isl2.S",5.14542007247383,2.74818842633388,5.44847385066304
"myef2.L",5.03612608691274,4.9085597064646,3.17782072887155
"sfpq.S",4.9784881086897,2.75691449403003,0.908044827043112
"zmiz1.L",4.97230080562127,2.72898906827579,0.911906607923593
"pou3f4.S",4.79999719749551,0.366141492855429,0.084141283452141
"egr4.L",4.34714588204343,4.34455494111849,1.07932038950865
"nr2f2.L",4.12867905140021,0.399908441881208,0.520910883062101
"smarce1.L",4.09532533816486,1.96675965623864,0.286360063003338
"pbx1.L",3.87401857578132,2.89875399778254,0.081864033379838
"purb.S",3.79879437351704,0.968989119683379,0.65805827157661
"znf326.S",3.59070709910346,1.81599989867971,1.10514590340765
"arid1b.L",3.5806497893458,1.24357550128749,0.652237425941822
"fos.L",3.42350939177752,1.19014966270829,0.880201418162672
"pou3f3.S",3.40032114887908,2.20669340555382,0
"pbx1.S",3.36459322062544,2.39926410112277,1.83236255083015
"klf12.L",3.34372007999611,0.201858661731939,0
"zic2.S",3.24761533803989,6.09552761580705,0
"mycn.L",3.2368300756934,0,0
"nr2f2.S",3.07241978339289,0.752228119291979,0.582021278744644
"tsc22d3.L",3.02727985995081,1.01544603300669,1.20854602714634
"smarce1.S",2.938747723593,2.01946532356502,0.818513796149029
"znf608.L",2.92653394047169,0,0
"nr2f1.L",2.90449026181148,0.633403326875119,0
"nhlh1.S",2.8252669199128,3.32999712846587,0.170002913970828
"isl2.L",2.56880527603336,0.0760642540377282,0.112090911150384
"nfyc.S",2.54563026095646,0.33237727900348,0
"nfyc.L",2.53429179770271,1.24722561222314,0.486621679883702
"rfx1.S",2.51058169602478,0.684105443221653,0.584198291847442
"zfhx4.L",2.49289015293893,0,0
"meis2.L",2.41053906459192,0.97851472867049,0
"smarcal1.L",2.27666480582337,1.2996719824188,0.796809038581421
"zic2.L",2.26747163697911,3.29787529964084,0
"fos.S",2.19680206492152,0.691742398033722,0.79056211054138
"sp3.L",2.17468150314982,1.02541361536287,0.420362014091306
"tlx3.L",2.13191453475226,0.425266472885585,0.814626935182505
"hmgxb4.S",2.09862671521536,1.59575097362134,0.77868391645645
"zmiz2.S",1.99498951714082,1.68512882465281,0.823643792229984
"pura.L",1.98691797895672,0.174814894741483,0.159959191110562
"rfx7.S",1.97551944550391,0.752326307621643,0.401071600131503
"tcf15.L",1.94561875770439,1.6744702421767,1.3194619614726
"junb.L",1.81303875794808,0.409287016305978,0.507479026956804
