"","NF48_NF54","NF54_NF59","NF59_NF66"
"lrrfip2.L",0.785435321874813,2.61891881547034,1.01318026041111
"pura.L",0.779421991093575,0.880156982072382,1.1104232749402
"klf15.L",0.75694582485105,2.25481982741153,9.63994414918014
"smarcc1.L",0.751512815052368,2.26519420443925,0.178930314883682
"arnt.L",0.741573375190292,1.30628852736414,0.915767808825102
"id2.L",0.70854073754707,1.18906498699273,2.8049090430564
"hoxd9.S",0.649858138129779,1.28693691468546,0.634075626980301
"purb.L",0.636140064451872,1.11939052292526,1.51549666013171
"atf3.S",0.577766744890292,1.08461792936744,2.2453705772116
"dnajc2.S",0.528462898080726,1.50782916111199,0.614182229620288
"nr1i2.S",0.520954169411846,0.311204839677444,4.46778153837049
"egr1.L",0.439345813855731,2.05437904318714,2.15241552235081
"fosl2.L",0.431143767702972,0.468940943598775,1.30375105809569
"erf.L",0.425294381925289,3.12803239611026,2.02344845428084
"junb.S",0.408711477316291,0.739169231222082,1.26373360768806
"klf15.S",0.356220154524606,1.74586512227585,3.56804573796784
"myc.S",0.352434481288991,0.241225507846258,1.48187284681983
"foxk2.L",0.308053582529944,1.97068193971592,11.1466883629279
"epas1.L",0.305371137844109,2.29405246939798,2.47926922407144
"etv6.S",0.303246615747378,1.03596912072693,1.80951694284555
"id2.S",0.30175822956391,1.37898107018486,1.40682193407328
"cdip1.L",0.277436238586014,0.937773305291298,1.8000314420882
"csde1.L",0.276785929113109,0.461684900763564,1.60265770258507
"zbtb47.L",0.269522023713323,1.11084445998324,1.20415890838207
"rxra.L",0.266642546958469,8.1670246038787,8.77300349124025
"zmiz2.S",0.220586746341567,0.332744713333781,1.09717624749224
"fosl2.S",0.185019507600544,0.276437808714891,2.58445447731302
"rxra.S",0.162174709362291,0.537479177394883,1.45580977207507
"rfxank.S",0.146598480058136,0.449799079810253,1.0992158623899
"tmf1.L",0.13747707715556,0.417658100183916,1.07910171494282
"hoxd4.L",0.117177305410328,1.47319401797553,1.63031725520593
"hmg20a.L",0.0787410092631452,1.36250968487092,0.0677729546427826
"tfec.L",0.0728707999195675,0.523177433769142,3.01245928023835
"nfyc.S",0.0710542719866032,0.12482431235872,1.28335742446791
"hmg20b.L",0.0689819156646462,0.322826050102077,1.08758013971275
"tgif1.S",0.06664939871114,2.23790926033939,4.44923627632886
"ets2.L",0.0564723501671862,0.133182801450705,2.20524354255546
"klf12.S",0.0155684034329413,3.37443461451138,2.41822831936778
"klf12.L",0,9.81399645966118,9.44639890171344
"nr1h5.S",0,1.79968826560872,0
"pax8.S",0,6.19440498146903,9.69919192269755
"cbfb.L",0,0,1.35519657275515
"cux1.L",0,0,1.76409541698467
"cux1.S",0,0,1.49080754660479
"cux2.L",0,0,1.40116630061699
"ets2.S",0,0,1.11673244896358
"foxk2.S",0,0,5.8207344409884
"hoxd3.S",0,0,14.6995434933515
"nfib.L",0,0,1.40225782092991
"nfkb2.S",0,0.230043672251722,1.8265000929785
"zbtb38.S",0,0,2.22416001768866
"zfp91.L",0,0,1.00208379079023
