"","NF48_NF54","NF54_NF59","NF59_NF66"
"tgif1.L",0.639944236735781,5.96351001574242,9.24013874774971
"grhl1.S",0.625260551796833,3.69089551513174,6.78962238591494
"cebpz.L",0.623064932681748,1.48665565949801,9.64195278130324
"erf.L",0.591489372650868,3.43218497767606,9.4084376561565
"nfib.L",0.555654409776141,2.16149041636333,4.67411078875008
"sox7.L",0.521986833402544,2.09538243503834,0
"etv3.S",0.5181549901503,1.43141155636517,4.29088411000038
"nfyc.L",0.515583359452257,0.537929410417166,1.39729693935983
"tsc22d2.L",0.477982026981908,0.48007575067438,1.24860960829118
"nfkb2.L",0.47667117174456,2.17516820141486,3.72687568553316
"tp73.L",0.438754216258831,0.316891220240779,1.4662054961196
"znf326.S",0.428715933380167,1.4531910620795,3.42834824465898
"dlx2.S",0.41998054097623,1.50792168049025,14.9718097461763
"emx2.L",0.404874397570941,1.43781164602019,2.20215532215957
"csrnp1.S",0.404642838169851,1.07996768636128,1.43992647988944
"myef2.S",0.386412319083261,1.50087609943067,3.50709212336237
"nfkb1.S",0.372669619732569,1.09935899072063,4.99826641983407
"phb.L",0.347717920954212,0.895546736895983,2.8982144460418
"phb.S",0.304747485307563,0.806028006867926,1.80150943924809
"tp53.L",0.284790223032458,0.479341962529703,1.18006301442269
"sub1.S",0.274332230565217,0.644286713664546,2.06354384038807
"dnajc2.S",0.258385263457381,1.02156635187242,1.60346323883651
"nfe2l1.L",0.218735012536276,0.964724314308018,4.2718139513123
"foxq1.L",0.202161468145001,0.406105436933182,2.48184980790322
"maff.L",0.196591758445083,1.18540638564924,8.15006688401042
"klf3.L",0.19219157031617,0.479802862783583,2.84350106553659
"snai1.S",0.168539482630267,0.891154615041909,1.51727919588341
"smad7.L",0.157163118730813,0.27528630431767,2.18227999553133
"klf11.L",0.13507886018689,0.369503618341504,2.60529037383463
"znf326.L",0.12542440074096,0.274096496191876,1.93079721060415
"cebpg.S",0.120467556868088,0.929233454762961,4.9463733923132
"tgif1.S",0.110586821101537,0.835065782600376,7.27099243518563
"etv6.L",0.0954803102464073,0.25552586978657,5.41442203904989
"znf385a.L",0.0892118290627438,0.352259122047197,1.41658566352822
"grhl1.L",0.0824613258569251,1.1162041323854,2.45757985614589
"elf1.L",0.0353177686458592,0.0838262819559586,3.53084521905794
"hey1.L",0.0334844200876534,1.46218890993584,2.62600328042422
"purb.L",0.0260130789734907,0.0965021135940071,1.44051774861408
"sox9.S",0.0171339247393998,0.0298525842990853,1.57243158575356
"etv6.S",0.0105372470288816,0.0286756674650444,4.01945180363478
"sub1.L",0.00873278106529398,0.323316476362508,2.13996571130847
"maff.S",0.00859522903408093,0.0592089020509208,5.18705362204441
"cbfb.S",0.00414076754021681,0.027253345174968,1.01141575922002
"znfx1.L",0,6.00594937987597,1.77077628009187
"baz2b.S",0,0.569945742947666,1.50000435345912
"cebpa.L",0,0,3.18148337748123
"dlx2.L",0,0,7.48105434775689
"emx1.L",0,0,1.14488293045706
"lyar.S",0,0.284372297050733,1.57186044561386
"msx2.S",0,0,1.69460675765866
"nfib.S",0,0,1.55895539425398
"nfkb2.S",0,0,1.36033344395027
"nr1i2.L",0,0,1.35327316168034
"runx1.L",0,0,9.34036907403318
"runx1.S",0,0,1.76929298718462
"smarca5.L",0,0.332677707947064,2.36356435176677
"smarca5.S",0,0.65580813439546,1.80583519159561
"sox9.L",0,0,1.64769148942232
"sp6.S",0,0,2.38266979302186
"zbtb7c.L",0,0,3.72866837044124
"znf384.L",0,0,2.04392134362089
