Cell	Celltype	JSDR
zfp36l2.L	T cell	0.005752383558050855
zfp36l2.L	Taste cell	-2.5900377398357932e-09
zfp36l2.L	Thick Ascending Limb	0.005369874553919796
zfp36l2.L	Unknown	0.0023592022607769048
zfp91.L	Acinar cell	2.761851869426124e-08
zfp91.L	Antigen presentation cell	0.01067509690240076
zfp91.L	B cell	0.008178786894106227
zfp91.L	Cardiomyocytes	0.008453676323179948
zfp91.L	Chondrocyte	0.011605668534773739
zfp91.L	Ciliated cell	0.002207078577801447
zfp91.L	Collecting duct intercalated cell	0.010078581040554924
zfp91.L	Endocrine cell	0.014006619908538132
zfp91.L	Endothelial cell	0.004824013134263949
zfp91.L	Enterocyte	0.026754563979476287
zfp91.L	Eosinophil	0.015786889202904497
zfp91.L	Epidermal stem cell	0.015478444841860894
zfp91.L	Epithelial cell	0.029523904325269967
zfp91.L	Erythrocyte	0.0091740085287072
zfp91.L	Fast skeletal muscle cell	2.7618430542553085e-08
zfp91.L	Fibroblast	0.01474099256259398
zfp91.L	Hepatocyte	0.0064190809833704066
zfp91.L	Macrophage	0.011372760543963523
zfp91.L	Melanocyte	0.005623756383986045
zfp91.L	Muscle satellite cell	0.0050216942487323335
zfp91.L	Neuron	0.0021711132411306178
zfp91.L	Oligodendrocyte	0.004479162788405655
zfp91.L	Osteoclast	2.7618403453111284e-08
zfp91.L	Pit cell	0.008548960708000708
zfp91.L	Proximal tubule cell	0.01592142931838314
zfp91.L	Smooth muscle cell	0.00804494377336773
zfp91.L	Stomach parietal cell	0.011621622638803175
zfp91.L	Stromal cell	0.009924580820795503
zfp91.L	T cell	0.020207526879090443
zfp91.L	Taste cell	0.003193999501519773
zfp91.L	Thick Ascending Limb	0.003945035990853496
zfp91.L	Unknown	0.0069903681164883436
zfpm2.L	Acinar cell	1.1182640480278394e-08
zfpm2.L	Antigen presentation cell	1.1183271975134801e-08
zfpm2.L	B cell	1.1183330483888199e-08
zfpm2.L	Cardiomyocytes	1.118570513991557e-08
zfpm2.L	Chondrocyte	1.118605186256616e-08
zfpm2.L	Ciliated cell	1.1182613501858896e-08
zfpm2.L	Collecting duct intercalated cell	1.1183679760051746e-08
zfpm2.L	Endocrine cell	0.004086796933870818
zfpm2.L	Endothelial cell	0.0016701874839876174
zfpm2.L	Enterocyte	1.119856340991987e-08
zfpm2.L	Eosinophil	1.118365422492218e-08
zfpm2.L	Epidermal stem cell	1.1191174653646385e-08
zfpm2.L	Epithelial cell	1.1206229166838e-08
zfpm2.L	Erythrocyte	1.1183570736150727e-08
zfpm2.L	Fast skeletal muscle cell	1.1182552217547936e-08
zfpm2.L	Fibroblast	0.0005950589589481803
zfpm2.L	Hepatocyte	1.1184510761985678e-08
zfpm2.L	Macrophage	1.1185278259162601e-08
zfpm2.L	Melanocyte	1.1183402981451707e-08
zfpm2.L	Muscle satellite cell	1.1184424164589757e-08
zfpm2.L	Neuron	1.1183262538239092e-08
zfpm2.L	Oligodendrocyte	1.1183440395967637e-08
zfpm2.L	Osteoclast	1.1182525128106136e-08
zfpm2.L	Pit cell	1.11846154560169e-08
zfpm2.L	Proximal tubule cell	1.1185801507274107e-08
zfpm2.L	Smooth muscle cell	0.0014305686468644163
zfpm2.L	Stomach parietal cell	1.1189876136796784e-08
zfpm2.L	Stromal cell	1.1186504278448695e-08
zfpm2.L	T cell	1.1186930382045546e-08
zfpm2.L	Taste cell	1.1182672121634596e-08
zfpm2.L	Thick Ascending Limb	1.1182953008059826e-08
zfpm2.L	Unknown	1.1184191017754586e-08
zfx.L	Acinar cell	0.0005715431804984572
zfx.L	Antigen presentation cell	0.007699599751365693
zfx.L	B cell	0.006887626844650607
zfx.L	Cardiomyocytes	0.007641771186725821
zfx.L	Chondrocyte	0.012030396826100298
zfx.L	Ciliated cell	0.0005901377161889876
zfx.L	Collecting duct intercalated cell	0.004997878045845949
zfx.L	Endocrine cell	0.011974790888311215
zfx.L	Endothelial cell	0.00660415638771128
zfx.L	Enterocyte	0.006511820543651736
zfx.L	Eosinophil	0.007501693166655277
zfx.L	Epidermal stem cell	0.008788709587372323
zfx.L	Epithelial cell	0.01564569716415698
zfx.L	Erythrocyte	0.020678234722685263
zfx.L	Fast skeletal muscle cell	-5.739596797837976e-09
zfx.L	Fibroblast	0.014250216881886768
zfx.L	Hepatocyte	0.0069337870952245195
zfx.L	Macrophage	0.009571599720316737
zfx.L	Melanocyte	0.006009357051882769
zfx.L	Muscle satellite cell	0.005208772702872455
zfx.L	Neuron	0.0025622074635278658
zfx.L	Oligodendrocyte	0.005549575272172813
zfx.L	Osteoclast	-5.739623887279777e-09
zfx.L	Pit cell	0.005445547791565697
zfx.L	Proximal tubule cell	0.0055295862199354895
zfx.L	Smooth muscle cell	0.009086532499000377
zfx.L	Stomach parietal cell	0.008370579146958823
zfx.L	Stromal cell	0.011305585070311985
zfx.L	T cell	0.015518291099030357
zfx.L	Taste cell	0.0073108493909808114
zfx.L	Thick Ascending Limb	0.010200157251369468
zfx.L	Unknown	0.007327656392099202
zhx1.L	Acinar cell	-6.358169102327338e-09
zhx1.L	Antigen presentation cell	0.0094297752666328
zhx1.L	B cell	0.0028902840920718154
zhx1.L	Cardiomyocytes	0.0052334436386050065
zhx1.L	Chondrocyte	0.018142897387339874
zhx1.L	Ciliated cell	0.0025873409138049697
zhx1.L	Collecting duct intercalated cell	0.0028305448107636133
zhx1.L	Endocrine cell	0.0039000116131542306
zhx1.L	Endothelial cell	0.010044897220092719
zhx1.L	Enterocyte	0.019443971686364248
zhx1.L	Eosinophil	0.0021136465815451144
zhx1.L	Epidermal stem cell	0.009391155656114036
zhx1.L	Epithelial cell	0.006935641334540832
zhx1.L	Erythrocyte	-6.357238735432702e-09
zhx1.L	Fast skeletal muscle cell	-6.358257031990888e-09
zhx1.L	Fibroblast	0.019354237684742426
zhx1.L	Hepatocyte	-6.356298820620054e-09
zhx1.L	Macrophage	0.008294145431892774
zhx1.L	Melanocyte	0.0040993579444632555
zhx1.L	Muscle satellite cell	0.0038278341029603924
zhx1.L	Neuron	0.006530595692171293
zhx1.L	Oligodendrocyte	0.0018150862310452043
zhx1.L	Osteoclast	-6.358284343477294e-09
zhx1.L	Pit cell	0.00409923130666523
zhx1.L	Proximal tubule cell	0.0042840934673756825
zhx1.L	Smooth muscle cell	0.01084392920613475
zhx1.L	Stomach parietal cell	0.004963090258687131
zhx1.L	Stromal cell	0.01076871647164268
zhx1.L	T cell	0.006218361035453257
zhx1.L	Taste cell	0.006008557388613833
zhx1.L	Thick Ascending Limb	0.0017465409917860608
zhx1.L	Unknown	0.002955929352961628
zhx3.L	Acinar cell	0.0005935046020211221
zhx3.L	Antigen presentation cell	0.005582515591011306
zhx3.L	B cell	0.005999543774903082
zhx3.L	Cardiomyocytes	0.007745239061619835
zhx3.L	Chondrocyte	0.010330154600386332
zhx3.L	Ciliated cell	0.0013108800722718694
zhx3.L	Collecting duct intercalated cell	0.007731560239067403
zhx3.L	Endocrine cell	0.011160695105199903
zhx3.L	Endothelial cell	0.009121789186456897
zhx3.L	Enterocyte	0.02411125503482492
zhx3.L	Eosinophil	0.005945192727009552
zhx3.L	Epidermal stem cell	0.019307154614301103
zhx3.L	Epithelial cell	0.026739524593298203
zhx3.L	Erythrocyte	0.011305142093588127
zhx3.L	Fast skeletal muscle cell	0.0018480834768106469
zhx3.L	Fibroblast	0.020224019402362514
zhx3.L	Hepatocyte	0.002300016836342844
zhx3.L	Macrophage	0.011665835615092823
zhx3.L	Melanocyte	0.010815473049403224
zhx3.L	Muscle satellite cell	0.006314052710173046
zhx3.L	Neuron	0.004267311381053629
zhx3.L	Oligodendrocyte	0.00824969132805009
zhx3.L	Osteoclast	0.0016404965483587386
zhx3.L	Pit cell	0.005627866840939855
zhx3.L	Proximal tubule cell	0.017195056636699513
zhx3.L	Smooth muscle cell	0.01185180664944252
zhx3.L	Stomach parietal cell	0.0048312375490230375
zhx3.L	Stromal cell	0.015641327943219485
zhx3.L	T cell	0.005399862891880325
zhx3.L	Taste cell	0.0015994744641565362
zhx3.L	Thick Ascending Limb	0.0036563658780789376
zhx3.L	Unknown	0.00464829115019072
zic1.L	Acinar cell	-2.4959845301708583e-09
zic1.L	Antigen presentation cell	-2.4953530353144515e-09
zic1.L	B cell	-2.4952944155387513e-09
zic1.L	Cardiomyocytes	-2.492919870533683e-09
zic1.L	Chondrocyte	0.0028781996602129656
zic1.L	Ciliated cell	-2.4960113975680542e-09
zic1.L	Collecting duct intercalated cell	-2.4949451393752042e-09
zic1.L	Endocrine cell	-2.493920847612685e-09
zic1.L	Endothelial cell	-2.4935518094792997e-09
zic1.L	Enterocyte	-2.4800614895070794e-09
zic1.L	Eosinophil	-2.4949706745047706e-09
zic1.L	Epidermal stem cell	0.00037166469453253637
zic1.L	Epithelial cell	0.0013990256201980023
zic1.L	Erythrocyte	-2.4950541632762224e-09
zic1.L	Fast skeletal muscle cell	0.018589142376602696
zic1.L	Fibroblast	0.005185342876958932
zic1.L	Hepatocyte	-2.49411402641897e-09
zic1.L	Macrophage	0.0011208703851997015
zic1.L	Melanocyte	0.001971057077900462
zic1.L	Muscle satellite cell	0.02325904683738711
zic1.L	Neuron	-2.4953623611878584e-09
zic1.L	Oligodendrocyte	-2.4951845034593134e-09
zic1.L	Osteoclast	-2.4960997713208144e-09
zic1.L	Pit cell	-2.49400944341005e-09
zic1.L	Proximal tubule cell	-2.4928235031751456e-09
zic1.L	Smooth muscle cell	0.0015014193631344153
zic1.L	Stomach parietal cell	0.0010767431028566588
zic1.L	Stromal cell	0.009252660071199292
zic1.L	T cell	-2.4916944063591018e-09
zic1.L	Taste cell	-2.495952777792354e-09
zic1.L	Thick Ascending Limb	-2.495671891367124e-09
zic1.L	Unknown	-2.494433992694667e-09
zic2.L	Acinar cell	-5.115336598748854e-09
zic2.L	Antigen presentation cell	-5.114705103892447e-09
zic2.L	B cell	-5.114646484116747e-09
zic2.L	Cardiomyocytes	-5.112271717067074e-09
zic2.L	Chondrocyte	0.002617458691762442
zic2.L	Ciliated cell	-5.11536346614605e-09
zic2.L	Collecting duct intercalated cell	-5.1142972079532e-09
zic2.L	Endocrine cell	0.0015246469629719428
zic2.L	Endothelial cell	0.007763547577952612
zic2.L	Enterocyte	0.00048257734295986676
zic2.L	Eosinophil	-5.1143227430827665e-09
zic2.L	Epidermal stem cell	-5.1068023143585606e-09
zic2.L	Epithelial cell	0.0010298657521313759
zic2.L	Erythrocyte	-5.114406231854218e-09
zic2.L	Fast skeletal muscle cell	0.008831031757348562
zic2.L	Fibroblast	0.009276853238190497
zic2.L	Hepatocyte	-5.113466317041571e-09
zic2.L	Macrophage	-5.112698708842345e-09
zic2.L	Melanocyte	-5.114574097575542e-09
zic2.L	Muscle satellite cell	0.0019766339093786334
zic2.L	Neuron	0.0019726479194132063
zic2.L	Oligodendrocyte	-5.114536794081914e-09
zic2.L	Osteoclast	-5.11545183989881e-09
zic2.L	Pit cell	0.0012183201603468419
zic2.L	Proximal tubule cell	-5.112175571753141e-09
zic2.L	Smooth muscle cell	-5.111272738389516e-09
zic2.L	Stomach parietal cell	-5.108100831208162e-09
zic2.L	Stromal cell	0.0028973588206335776
zic2.L	T cell	-5.111046474937098e-09
zic2.L	Taste cell	-5.115305068414955e-09
zic2.L	Thick Ascending Limb	-5.11502395994512e-09
zic2.L	Unknown	-5.113786061272663e-09
zic3.L	Acinar cell	-3.25284621460753e-09
zic3.L	Antigen presentation cell	-3.252214719751123e-09
zic3.L	B cell	-3.252155877930818e-09
zic3.L	Cardiomyocytes	-3.2497815549703546e-09
zic3.L	Chondrocyte	-3.2494347212974617e-09
zic3.L	Ciliated cell	-3.252872859960121e-09
zic3.L	Collecting duct intercalated cell	-3.251806823811876e-09
zic3.L	Endocrine cell	-3.2507825320493566e-09
zic3.L	Endothelial cell	-3.2504134939159712e-09
zic3.L	Enterocyte	-3.236922951899146e-09
zic3.L	Eosinophil	-3.251832358941442e-09
zic3.L	Epidermal stem cell	-3.2443119302172363e-09
zic3.L	Epithelial cell	-3.229257306003319e-09
zic3.L	Erythrocyte	-3.251915847712894e-09
zic3.L	Fast skeletal muscle cell	-3.252934366315685e-09
zic3.L	Fibroblast	0.0029562187641711812
zic3.L	Hepatocyte	-3.2509759329002463e-09
zic3.L	Macrophage	-3.2502081026564156e-09
zic3.L	Melanocyte	-3.2520834913896124e-09
zic3.L	Muscle satellite cell	-3.251062530296167e-09
zic3.L	Neuron	-3.25222404562453e-09
zic3.L	Oligodendrocyte	-3.252046187895985e-09
zic3.L	Osteoclast	-3.252961455757486e-09
zic3.L	Pit cell	-3.2508711278467217e-09
zic3.L	Proximal tubule cell	-3.249685187611817e-09
zic3.L	Smooth muscle cell	-3.248782354248192e-09
zic3.L	Stomach parietal cell	-3.245610447066838e-09
zic3.L	Stromal cell	-3.2489821943926245e-09
zic3.L	T cell	-3.2485560907957733e-09
zic3.L	Taste cell	-3.2528144622290256e-09
zic3.L	Thick Ascending Limb	-3.2525333537591905e-09
zic3.L	Unknown	-3.2512956771313384e-09
zic5.L	Acinar cell	1.915716352218766e-08
zic5.L	Antigen presentation cell	1.9157795017044066e-08
zic5.L	B cell	1.9157853636819766e-08
zic5.L	Cardiomyocytes	1.9160228292847137e-08
zic5.L	Chondrocyte	0.0023758518133968343
zic5.L	Ciliated cell	1.9157136765812766e-08
zic5.L	Collecting duct intercalated cell	1.915820280196101e-08
zic5.L	Endocrine cell	1.9159227204745832e-08
zic5.L	Endothelial cell	0.0012132568939390298
zic5.L	Enterocyte	0.0005918154368054207
zic5.L	Eosinophil	1.9158177377853747e-08
zic5.L	Epidermal stem cell	0.0032468095706249533
zic5.L	Epithelial cell	0.0015344895844924267
zic5.L	Erythrocyte	1.9158093889082295e-08
zic5.L	Fast skeletal muscle cell	1.9157075370479504e-08
zic5.L	Fibroblast	0.0027816189439823225
zic5.L	Hepatocyte	1.9159033803894943e-08
zic5.L	Macrophage	1.915980141209417e-08
zic5.L	Melanocyte	1.9157926134383274e-08
zic5.L	Muscle satellite cell	1.9158947206499022e-08
zic5.L	Neuron	0.0033409537460820093
zic5.L	Oligodendrocyte	1.91579634378769e-08
zic5.L	Osteoclast	1.9157048281037703e-08
zic5.L	Pit cell	1.9159138497926165e-08
zic5.L	Proximal tubule cell	1.9160324660205674e-08
zic5.L	Smooth muscle cell	0.0009627896013658654
zic5.L	Stomach parietal cell	0.0004934789712477405
zic5.L	Stromal cell	1.9161027431380262e-08
zic5.L	T cell	1.9161453534977113e-08
zic5.L	Taste cell	1.915719516354386e-08
zic5.L	Thick Ascending Limb	1.9157476160991393e-08
zic5.L	Unknown	1.9158714170686153e-08
zmiz1.L	Acinar cell	0.0007003227911877019
zmiz1.L	Antigen presentation cell	0.0021303457829883188
zmiz1.L	B cell	0.005280316892247727
zmiz1.L	Cardiomyocytes	0.01227288972581575
zmiz1.L	Chondrocyte	0.023278971001002846
zmiz1.L	Ciliated cell	0.007124095172060585
zmiz1.L	Collecting duct intercalated cell	0.013512815936573497
zmiz1.L	Endocrine cell	0.020532729671688288
zmiz1.L	Endothelial cell	0.012593801135860727
zmiz1.L	Enterocyte	0.009771843182154405
zmiz1.L	Eosinophil	0.005415989812487143
zmiz1.L	Epidermal stem cell	0.011141058742098142
zmiz1.L	Epithelial cell	0.017103610289855298
zmiz1.L	Erythrocyte	0.0007510473988648902
zmiz1.L	Fast skeletal muscle cell	0.00745314311941514
zmiz1.L	Fibroblast	0.035693136011484716
zmiz1.L	Hepatocyte	0.004584910629296779
zmiz1.L	Macrophage	0.0070541245202888625
zmiz1.L	Melanocyte	0.0060616848110275345
zmiz1.L	Muscle satellite cell	0.0073105307057265145
zmiz1.L	Neuron	0.008437995686106259
zmiz1.L	Oligodendrocyte	0.0038968607864273697
zmiz1.L	Osteoclast	1.2407818550386196e-08
zmiz1.L	Pit cell	0.006716912183722834
zmiz1.L	Proximal tubule cell	0.005080050476918285
zmiz1.L	Smooth muscle cell	0.014117870253438691
zmiz1.L	Stomach parietal cell	0.0057784696263862845
zmiz1.L	Stromal cell	0.031591031969886996
zmiz1.L	T cell	0.010436701124763026
zmiz1.L	Taste cell	0.009226507058926359
zmiz1.L	Thick Ascending Limb	1.2408246430339887e-08
zmiz1.L	Unknown	0.0032796847045079014
znf142.L	Acinar cell	0.0011337424061126367
znf142.L	Antigen presentation cell	0.0035454196666859783
znf142.L	B cell	0.0019727068134343106
znf142.L	Cardiomyocytes	0.013808934714328314
znf142.L	Chondrocyte	0.0014169206201377627
znf142.L	Ciliated cell	3.2668210359076966e-09
znf142.L	Collecting duct intercalated cell	0.002185909252408469
znf142.L	Endocrine cell	3.268911363818461e-09
znf142.L	Endothelial cell	0.0005534401200157912
znf142.L	Enterocyte	0.01584218912787183
znf142.L	Eosinophil	0.0013631543044146932
znf142.L	Epidermal stem cell	0.000342993367537181
znf142.L	Epithelial cell	0.002644652398926084
znf142.L	Erythrocyte	0.00833329420978035
znf142.L	Fast skeletal muscle cell	3.266759640574435e-09
znf142.L	Fibroblast	0.0029493879054176553
znf142.L	Hepatocyte	3.268718185012176e-09
znf142.L	Macrophage	0.0006930176688876299
znf142.L	Melanocyte	0.003886295316922861
znf142.L	Muscle satellite cell	0.0037190057484260963
znf142.L	Neuron	0.003629732531494345
znf142.L	Oligodendrocyte	3.2676477079718325e-09
znf142.L	Osteoclast	3.266732551132634e-09
znf142.L	Pit cell	0.0022002723796431534
znf142.L	Proximal tubule cell	0.0008720756539641883
znf142.L	Smooth muscle cell	0.0060184729541491455
znf142.L	Stomach parietal cell	0.0027773030914656216
znf142.L	Stromal cell	0.0010163073273931067
znf142.L	T cell	0.0012136073700613759
znf142.L	Taste cell	0.003480874738489126
znf142.L	Thick Ascending Limb	3.267160542108627e-09
znf142.L	Unknown	0.001967508826543285
znf143.L	Acinar cell	0.0009262158858459602
znf143.L	Antigen presentation cell	0.009938667763773168
znf143.L	B cell	0.0037678417974639222
znf143.L	Cardiomyocytes	0.007136225397390561
znf143.L	Chondrocyte	0.010694965162101777
znf143.L	Ciliated cell	0.0014080117374249967
znf143.L	Collecting duct intercalated cell	0.003972893036320757
znf143.L	Endocrine cell	0.011278082116429888
znf143.L	Endothelial cell	0.017041342063744858
znf143.L	Enterocyte	0.053030793208714844
znf143.L	Eosinophil	0.00621804095237577
znf143.L	Epidermal stem cell	0.02427027111231117
znf143.L	Epithelial cell	0.028179220728336785
znf143.L	Erythrocyte	0.010847038349304228
znf143.L	Fast skeletal muscle cell	9.654918420309855e-09
znf143.L	Fibroblast	0.01996730971512206
znf143.L	Hepatocyte	0.0023613512309305085
znf143.L	Macrophage	0.015398253690910524
znf143.L	Melanocyte	0.003513564791777557
znf143.L	Muscle satellite cell	0.0034085358384220443
znf143.L	Neuron	0.002842927191408662
znf143.L	Oligodendrocyte	0.0011513824150494179
znf143.L	Osteoclast	0.0027698609965655097
znf143.L	Pit cell	0.008075392661915592
znf143.L	Proximal tubule cell	0.005405987463559581
znf143.L	Smooth muscle cell	0.009006991360657746
znf143.L	Stomach parietal cell	0.007568349018707843
znf143.L	Stromal cell	0.006836255896011556
znf143.L	T cell	0.017742286954996134
znf143.L	Taste cell	0.0017297252587187284
znf143.L	Thick Ascending Limb	0.0026272887611604734
znf143.L	Unknown	0.009831886074492258
znf148.L	Acinar cell	0.0016735308472556332
znf148.L	Antigen presentation cell	0.009412595484719621
znf148.L	B cell	0.010131524166916428
znf148.L	Cardiomyocytes	0.013967616173773512
znf148.L	Chondrocyte	0.0182227218836416
znf148.L	Ciliated cell	0.000987786681995395
znf148.L	Collecting duct intercalated cell	0.009583979411853072
znf148.L	Endocrine cell	0.016175002556420237
znf148.L	Endothelial cell	0.010457481019527481
znf148.L	Enterocyte	0.01160455273260852
znf148.L	Eosinophil	0.006025513040002206
znf148.L	Epidermal stem cell	0.012152331174649422
znf148.L	Epithelial cell	0.01908493033871439
znf148.L	Erythrocyte	0.011613899966915198
znf148.L	Fast skeletal muscle cell	1.1587462989126607e-08
znf148.L	Fibroblast	0.031026729970250466
znf148.L	Hepatocyte	0.006346697011581082
znf148.L	Macrophage	0.009516479814161816
znf148.L	Melanocyte	0.00828070634029432
znf148.L	Muscle satellite cell	0.006578984291067291
znf148.L	Neuron	0.007101605269923761
znf148.L	Oligodendrocyte	0.00381729142239029
znf148.L	Osteoclast	0.0038409333634732423
znf148.L	Pit cell	0.007744684537488222
znf148.L	Proximal tubule cell	0.0069457141895225005
znf148.L	Smooth muscle cell	0.01739401373220517
znf148.L	Stomach parietal cell	0.007214829374677101
znf148.L	Stromal cell	0.01606718020515019
znf148.L	T cell	0.010089787827353924
znf148.L	Taste cell	0.008584349886471054
znf148.L	Thick Ascending Limb	0.0010009654564793191
znf148.L	Unknown	0.010418975820899679
znf160.L	Acinar cell	0.002309324815486069
znf160.L	Antigen presentation cell	1.0747036371938634e-08
znf160.L	B cell	0.003728647274659158
znf160.L	Cardiomyocytes	0.0019628303969941863
znf160.L	Chondrocyte	0.0010190672131019651
znf160.L	Ciliated cell	1.0746378009685031e-08
znf160.L	Collecting duct intercalated cell	0.0011202859977444968
znf160.L	Endocrine cell	0.0009592889023909423
znf160.L	Endothelial cell	0.002856828603565509
znf160.L	Enterocyte	0.005184308529652459
znf160.L	Eosinophil	0.008483180816828972
znf160.L	Epidermal stem cell	0.00419218375128938
znf160.L	Epithelial cell	0.0027096390278638083
znf160.L	Erythrocyte	0.004058832741502427
znf160.L	Fast skeletal muscle cell	1.0746316725374072e-08
znf160.L	Fibroblast	0.006470722604180024
znf160.L	Hepatocyte	0.0027522758999326546
znf160.L	Macrophage	0.0014759524499117216
znf160.L	Melanocyte	0.001657514773075186
znf160.L	Muscle satellite cell	0.0014188157468456586
znf160.L	Neuron	1.0747027046065227e-08
znf160.L	Oligodendrocyte	0.0012697854570676848
znf160.L	Osteoclast	1.0746289524909969e-08
znf160.L	Pit cell	0.001860694578148192
znf160.L	Proximal tubule cell	0.0015667908095272631
znf160.L	Smooth muscle cell	0.0007705169225722397
znf160.L	Stomach parietal cell	0.0012520619148992385
znf160.L	Stromal cell	0.003999753444118848
znf160.L	T cell	0.002378723238749103
znf160.L	Taste cell	1.0746436407416127e-08
znf160.L	Thick Ascending Limb	0.002978899971294524
znf160.L	Unknown	0.0023434148425272028
znf180.L	Acinar cell	1.9855792232625902e-08
znf180.L	Antigen presentation cell	1.985642372748231e-08
znf180.L	B cell	0.0018768266784398024
znf180.L	Cardiomyocytes	1.9858857114307682e-08
znf180.L	Chondrocyte	0.004416828220302538
znf180.L	Ciliated cell	1.9855765476251008e-08
znf180.L	Collecting duct intercalated cell	0.0014031079045457862
znf180.L	Endocrine cell	1.9857855915184075e-08
znf180.L	Endothelial cell	0.0019432864471301547
znf180.L	Enterocyte	0.0008454080767338334
znf180.L	Eosinophil	0.00345340995955401
znf180.L	Epidermal stem cell	0.003548649680763405
znf180.L	Epithelial cell	0.002588343097874257
znf180.L	Erythrocyte	0.0019036412746989972
znf180.L	Fast skeletal muscle cell	0.010003487897561558
znf180.L	Fibroblast	0.00400293321384082
znf180.L	Hepatocyte	1.9857662625355488e-08
znf180.L	Macrophage	0.004964260023715306
znf180.L	Melanocyte	1.985655495584382e-08
znf180.L	Muscle satellite cell	0.003125354666365987
znf180.L	Neuron	0.002591991126416171
znf180.L	Oligodendrocyte	1.9856592259337447e-08
znf180.L	Osteoclast	1.9855676991475946e-08
znf180.L	Pit cell	0.002149752787465209
znf180.L	Proximal tubule cell	0.0025762161354780932
znf180.L	Smooth muscle cell	0.0014585666260426011
znf180.L	Stomach parietal cell	0.0019976585223236976
znf180.L	Stromal cell	0.00260311243090261
znf180.L	T cell	0.0030859769768118994
znf180.L	Taste cell	0.00396564004637634
znf180.L	Thick Ascending Limb	1.985610498245194e-08
znf180.L	Unknown	1.9857342881124396e-08
znf217.L	Acinar cell	-2.215489414147953e-08
znf217.L	Antigen presentation cell	0.023380007543486903
znf217.L	B cell	0.008357864876002652
znf217.L	Cardiomyocytes	0.0016141852516013966
znf217.L	Chondrocyte	-2.2151482648169463e-08
znf217.L	Ciliated cell	-2.2154921008876727e-08
znf217.L	Collecting duct intercalated cell	0.0013420364000831242
znf217.L	Endocrine cell	0.0017773979932842465
znf217.L	Endothelial cell	0.006038232494433138
znf217.L	Enterocyte	0.004671560244500217
znf217.L	Eosinophil	0.023509133392752735
znf217.L	Epidermal stem cell	0.008615834828865965
znf217.L	Epithelial cell	0.01616321663352671
znf217.L	Erythrocyte	0.019018774277363204
znf217.L	Fast skeletal muscle cell	0.0031124543290355078
znf217.L	Fibroblast	0.002767262432424644
znf217.L	Hepatocyte	0.0008008446356615462
znf217.L	Macrophage	0.011907140599770494
znf217.L	Melanocyte	0.0023023874918288723
znf217.L	Muscle satellite cell	-2.2153110457168168e-08
znf217.L	Neuron	-2.2154272194541136e-08
znf217.L	Oligodendrocyte	0.001099981142057671
znf217.L	Osteoclast	-2.2155009604674092e-08
znf217.L	Pit cell	0.0016338147257703994
znf217.L	Proximal tubule cell	0.008506434284800246
znf217.L	Smooth muscle cell	0.002348244277089351
znf217.L	Stomach parietal cell	0.0011209793512262367
znf217.L	Stromal cell	0.0011841264206950974
znf217.L	T cell	0.013910554787362028
znf217.L	Taste cell	-2.215486261114563e-08
znf217.L	Thick Ascending Limb	0.003652923262651653
znf217.L	Unknown	0.004401834438308216
znf219.L	Acinar cell	3.529496583887237e-09
znf219.L	Antigen presentation cell	0.0016106838120790723
znf219.L	B cell	0.0034161297942818525
znf219.L	Cardiomyocytes	0.00472959969694875
znf219.L	Chondrocyte	0.012934892021215671
znf219.L	Ciliated cell	0.0054649492909022435
znf219.L	Collecting duct intercalated cell	0.002539716233917244
znf219.L	Endocrine cell	0.004348800951774923
znf219.L	Endothelial cell	0.0014058700663867052
znf219.L	Enterocyte	0.001421476738625027
znf219.L	Eosinophil	3.530510439553325e-09
znf219.L	Epidermal stem cell	0.019124610572672895
znf219.L	Epithelial cell	0.015314708568523017
znf219.L	Erythrocyte	3.530426950781873e-09
znf219.L	Fast skeletal muscle cell	3.529408432179082e-09
znf219.L	Fibroblast	0.013940142260422284
znf219.L	Hepatocyte	0.003355598288367956
znf219.L	Macrophage	0.0012677531275046006
znf219.L	Melanocyte	0.005386011921786671
znf219.L	Muscle satellite cell	0.005822810901165987
znf219.L	Neuron	0.011378676788673214
znf219.L	Oligodendrocyte	0.01262494083819099
znf219.L	Osteoclast	0.0009669046025758687
znf219.L	Pit cell	0.001367710703828684
znf219.L	Proximal tubule cell	0.002203657297838113
znf219.L	Smooth muscle cell	0.01636966637184245
znf219.L	Stomach parietal cell	0.002482065311937287
znf219.L	Stromal cell	0.00476632560431145
znf219.L	T cell	0.006716326732944644
znf219.L	Taste cell	3.529528225243439e-09
znf219.L	Thick Ascending Limb	3.5298092226909716e-09
znf219.L	Unknown	0.0035538084064138387
znf236.L	Acinar cell	-1.9551001706474835e-08
znf236.L	Antigen presentation cell	-1.955037021161843e-08
znf236.L	B cell	0.004438672259947207
znf236.L	Cardiomyocytes	-1.954793704683766e-08
znf236.L	Chondrocyte	-1.9547590435209372e-08
znf236.L	Ciliated cell	-1.955102857387203e-08
znf236.L	Collecting duct intercalated cell	-1.954996231567918e-08
znf236.L	Endocrine cell	-1.9548938245961267e-08
znf236.L	Endothelial cell	-1.9548569207827882e-08
znf236.L	Enterocyte	-1.9535078665811056e-08
znf236.L	Eosinophil	0.0037721622339549343
znf236.L	Epidermal stem cell	-1.9542467422084542e-08
znf236.L	Epithelial cell	0.0004916643394584641
znf236.L	Erythrocyte	-1.9550071561624804e-08
znf236.L	Fast skeletal muscle cell	-1.955108985818299e-08
znf236.L	Fibroblast	0.00026015788253896943
znf236.L	Hepatocyte	-1.9549131424767552e-08
